,date,voltage
664,2022-12-01 20:21:18.254,28.1
665,2022-12-01 20:22:20.359,28.1
666,2022-12-01 20:23:22.451,28.0
667,2022-12-01 20:24:24.544,28.0
668,2022-12-01 20:25:26.647,28.0
669,2022-12-01 20:26:28.749,28.1
670,2022-12-01 20:27:30.858,28.1
671,2022-12-01 20:28:32.958,28.1
672,2022-12-01 20:29:35.068,28.1
673,2022-12-01 20:30:37.166,28.0
674,2022-12-01 20:31:39.279,28.1
675,2022-12-01 20:32:41.383,28.1
676,2022-12-01 20:33:43.494,28.1
677,2022-12-01 20:34:45.602,28.1
678,2022-12-01 20:35:47.697,28.1
679,2022-12-01 20:36:49.770,28.0
680,2022-12-01 20:37:51.850,28.0
681,2022-12-01 20:38:53.955,28.0
682,2022-12-01 20:39:56.056,28.1
683,2022-12-01 20:40:58.168,28.1
684,2022-12-01 20:42:00.271,28.1
685,2022-12-01 20:43:02.374,28.1
686,2022-12-01 20:44:04.483,28.0
687,2022-12-01 20:45:06.593,28.0
688,2022-12-01 20:46:08.697,28.0
689,2022-12-01 20:47:10.801,28.1
690,2022-12-01 20:48:12.908,28.1
691,2022-12-01 20:49:15.014,28.1
692,2022-12-01 20:50:17.107,28.1
693,2022-12-01 20:51:19.226,28.0
694,2022-12-01 20:52:21.325,28.0
695,2022-12-01 20:53:23.432,28.0
696,2022-12-01 20:54:25.542,28.0
697,2022-12-01 20:55:27.644,28.0
698,2022-12-01 20:56:29.753,28.0
699,2022-12-01 20:57:31.865,28.0
700,2022-12-01 20:58:33.971,28.0
701,2022-12-01 20:59:36.079,28.0
702,2022-12-01 21:00:38.179,28.0
703,2022-12-01 21:01:40.290,28.0
704,2022-12-01 21:02:42.393,28.0
705,2022-12-01 21:03:44.501,28.0
706,2022-12-01 21:04:46.603,28.0
707,2022-12-01 21:05:48.712,28.0
708,2022-12-01 21:06:50.818,28.1
709,2022-12-01 21:07:52.923,28.1
710,2022-12-01 21:08:55.026,28.1
711,2022-12-01 21:09:57.118,28.1
712,2022-12-01 21:10:59.218,28.1
713,2022-12-01 21:12:01.321,28.1
714,2022-12-01 21:13:03.409,28.1
715,2022-12-01 21:14:05.524,28.1
716,2022-12-01 21:15:07.632,28.1
717,2022-12-01 21:16:09.733,28.0
718,2022-12-01 21:17:11.837,28.0
719,2022-12-01 21:18:13.948,28.0
720,2022-12-01 21:19:16.046,28.1
721,2022-12-01 21:20:18.121,28.1
722,2022-12-01 21:21:20.230,28.0
723,2022-12-01 21:22:22.339,28.0
724,2022-12-01 21:23:24.437,28.0
725,2022-12-01 21:24:26.549,28.0
726,2022-12-01 21:25:28.649,28.0
727,2022-12-01 21:26:30.758,28.1
728,2022-12-01 21:27:32.862,28.1
729,2022-12-01 21:28:34.975,28.1
730,2022-12-01 21:29:37.067,28.1
731,2022-12-01 21:30:39.168,28.0
732,2022-12-01 21:31:41.269,28.0
733,2022-12-01 21:32:43.372,28.0
734,2022-12-01 21:33:45.456,28.1
735,2022-12-01 21:34:47.562,28.1
736,2022-12-01 21:35:49.654,28.1
737,2022-12-01 21:36:51.758,28.0
738,2022-12-01 21:37:53.859,28.0
739,2022-12-01 21:38:55.961,28.0
740,2022-12-01 21:39:58.066,28.0
741,2022-12-01 21:41:00.175,27.5
742,2022-12-01 21:42:02.281,27.5
743,2022-12-01 21:43:04.380,27.5
744,2022-12-01 21:44:06.498,27.5
745,2022-12-01 21:45:08.603,27.5
746,2022-12-01 21:46:10.702,27.5
747,2022-12-01 21:47:12.787,27.5
748,2022-12-01 21:48:14.876,27.5
749,2022-12-01 21:49:16.968,27.6
750,2022-12-01 21:50:19.069,27.6
751,2022-12-01 21:51:21.163,27.5
752,2022-12-01 21:52:23.272,27.5
753,2022-12-01 21:53:25.377,27.5
754,2022-12-01 21:54:27.486,27.5
755,2022-12-01 21:55:29.591,27.5
756,2022-12-01 21:56:31.696,27.5
757,2022-12-01 21:57:33.801,27.5
758,2022-12-01 21:58:35.909,27.5
759,2022-12-01 21:59:38.016,27.5
760,2022-12-01 22:00:40.120,27.5
761,2022-12-01 22:01:42.230,27.5
762,2022-12-01 22:02:44.332,27.5
763,2022-12-01 22:03:46.443,27.6
764,2022-12-01 22:04:48.547,28.0
765,2022-12-01 22:05:50.655,28.1
766,2022-12-01 22:06:52.765,28.1
767,2022-12-01 22:07:54.868,28.1
768,2022-12-01 22:08:56.977,28.1
769,2022-12-01 22:09:59.083,28.1
770,2022-12-01 22:11:01.189,28.1
771,2022-12-01 22:12:03.289,28.1
772,2022-12-01 22:13:05.402,28.1
773,2022-12-01 22:14:07.508,28.1
774,2022-12-01 22:15:09.618,28.1
775,2022-12-01 22:16:11.719,28.1
776,2022-12-01 22:17:13.826,28.1
777,2022-12-01 22:18:15.933,28.0
778,2022-12-01 22:19:18.034,28.0
779,2022-12-01 22:20:20.140,28.1
780,2022-12-01 22:21:22.235,28.1
781,2022-12-01 22:22:24.320,28.1
782,2022-12-01 22:23:26.424,28.0
783,2022-12-01 22:24:28.520,28.0
784,2022-12-01 22:25:30.614,28.0
785,2022-12-01 22:26:32.718,28.0
786,2022-12-01 22:27:34.821,28.0
787,2022-12-01 22:28:36.924,28.0
788,2022-12-01 22:29:39.020,28.0
789,2022-12-01 22:30:41.130,28.0
790,2022-12-01 22:31:43.240,28.0
791,2022-12-01 22:32:45.342,28.0
792,2022-12-01 22:33:47.447,28.0
793,2022-12-01 22:34:49.557,28.0
794,2022-12-01 22:35:51.664,28.0
795,2022-12-01 22:36:53.769,28.0
796,2022-12-01 22:37:55.876,28.0
797,2022-12-01 22:38:57.974,28.0
798,2022-12-01 22:40:00.057,28.0
799,2022-12-01 22:41:02.161,28.0
800,2022-12-01 22:42:04.262,28.0
801,2022-12-01 22:43:06.373,28.0
802,2022-12-01 22:44:08.477,28.0
803,2022-12-01 22:45:10.590,28.0
804,2022-12-01 22:46:12.698,28.0
805,2022-12-01 22:47:14.803,28.0
806,2022-12-01 22:48:16.908,28.0
807,2022-12-01 22:49:19.015,28.0
808,2022-12-01 22:50:21.111,28.0
809,2022-12-01 22:51:23.191,28.0
810,2022-12-01 22:52:25.284,28.0
811,2022-12-01 22:53:27.385,28.0
812,2022-12-01 22:54:29.488,28.0
813,2022-12-01 22:55:31.582,27.5
814,2022-12-01 22:56:33.689,27.5
815,2022-12-01 22:57:35.792,27.5
816,2022-12-01 22:58:37.902,27.5
817,2022-12-01 22:59:40.007,27.5
818,2022-12-01 23:00:42.112,27.5
819,2022-12-01 23:01:44.217,27.5
820,2022-12-01 23:02:46.324,27.5
821,2022-12-01 23:03:48.431,27.5
822,2022-12-01 23:04:50.520,27.5
823,2022-12-01 23:05:52.624,27.5
824,2022-12-01 23:06:54.719,27.5
825,2022-12-01 23:07:56.825,27.5
826,2022-12-01 23:08:58.930,27.5
827,2022-12-01 23:10:01.028,27.5
828,2022-12-01 23:11:03.133,27.5
829,2022-12-01 23:12:05.244,27.5
830,2022-12-01 23:13:07.353,27.5
831,2022-12-01 23:14:09.462,27.5
832,2022-12-01 23:15:11.566,27.5
833,2022-12-01 23:16:13.674,27.5
834,2022-12-01 23:17:15.783,27.5
835,2022-12-01 23:18:17.893,27.5
836,2022-12-01 23:19:19.995,27.5
837,2022-12-01 23:20:22.102,27.5
838,2022-12-01 23:21:24.210,27.5
839,2022-12-01 23:22:26.317,27.5
840,2022-12-01 23:23:28.421,27.5
841,2022-12-01 23:24:30.526,27.5
842,2022-12-01 23:25:32.611,27.5
843,2022-12-01 23:26:34.696,27.5
844,2022-12-01 23:27:36.809,27.5
845,2022-12-01 23:28:38.911,27.5
846,2022-12-01 23:29:41.011,27.5
847,2022-12-01 23:30:43.120,27.5
848,2022-12-01 23:31:45.234,27.5
849,2022-12-01 23:32:47.339,27.5
850,2022-12-01 23:33:49.444,27.5
851,2022-12-01 23:34:51.550,27.5
852,2022-12-01 23:35:53.654,27.5
853,2022-12-01 23:36:55.764,27.5
854,2022-12-01 23:37:57.873,27.5
855,2022-12-01 23:38:59.974,27.5
856,2022-12-01 23:40:02.079,27.5
857,2022-12-01 23:41:04.192,27.5
858,2022-12-01 23:42:06.294,27.5
859,2022-12-01 23:43:08.407,27.5
860,2022-12-01 23:44:10.514,27.5
861,2022-12-01 06:31:05.877,25.4
862,2022-12-01 06:32:07.979,25.3
863,2022-12-01 06:33:10.070,25.3
864,2022-12-01 06:34:12.163,25.4
865,2022-12-01 06:35:14.249,25.4
866,2022-12-01 06:36:16.345,24.9
867,2022-12-01 06:37:18.422,25.4
868,2022-12-01 06:38:20.515,25.3
869,2022-12-01 06:39:22.590,25.4
870,2022-12-01 06:40:24.686,25.3
871,2022-12-01 06:41:26.779,25.3
872,2022-12-01 06:42:28.865,25.3
873,2022-12-01 06:43:30.947,24.9
874,2022-12-01 06:44:33.032,25.4
875,2022-12-01 06:45:35.121,25.3
876,2022-12-01 06:46:37.206,25.4
877,2022-12-01 06:47:39.293,25.3
878,2022-12-01 06:48:41.387,25.4
879,2022-12-01 06:49:43.480,25.3
880,2022-12-01 06:50:45.563,24.9
881,2022-12-01 06:51:47.645,25.4
882,2022-12-01 06:52:49.730,25.4
883,2022-12-01 06:53:51.822,25.3
884,2022-12-01 06:54:53.902,25.3
885,2022-12-01 06:55:55.994,25.4
886,2022-12-01 06:56:58.079,25.3
887,2022-12-01 06:58:00.163,25.0
888,2022-12-01 06:59:02.249,25.4
889,2022-12-01 07:00:08.436,24.8
890,2022-12-01 07:01:10.627,24.4
891,2022-12-01 07:31:37.043,27.5
892,2022-12-01 07:32:14.308,27.5
893,2022-12-01 07:33:16.420,27.5
894,2022-12-01 07:34:18.519,27.5
895,2022-12-01 07:35:20.632,27.5
896,2022-12-01 07:36:22.739,27.5
897,2022-12-01 07:37:24.832,27.5
898,2022-12-01 07:38:26.930,27.5
899,2022-12-01 07:39:29.034,27.5
900,2022-12-01 07:40:31.140,27.5
901,2022-12-01 07:41:33.247,27.5
902,2022-12-01 07:42:35.357,27.5
903,2022-12-01 07:43:37.472,27.5
904,2022-12-01 07:44:39.575,27.5
905,2022-12-01 07:45:41.676,27.5
906,2022-12-01 07:46:43.785,27.5
907,2022-12-01 07:47:45.892,27.5
908,2022-12-01 07:48:48.006,27.5
909,2022-12-01 07:49:50.115,27.5
910,2022-12-01 07:50:52.219,27.5
911,2022-12-01 07:51:54.335,27.5
912,2022-12-01 07:52:56.441,27.5
913,2022-12-01 07:53:58.546,27.5
914,2022-12-01 07:55:00.648,27.5
915,2022-12-01 07:56:02.758,27.5
916,2022-12-01 07:57:04.869,27.5
917,2022-12-01 07:58:06.977,27.5
918,2022-12-01 07:59:09.090,27.5
919,2022-12-01 08:00:11.194,27.5
920,2022-12-01 08:01:13.300,27.5
921,2022-12-01 08:02:15.412,27.5
922,2022-12-01 08:03:17.518,27.5
923,2022-12-01 08:04:19.623,27.5
924,2022-12-01 08:05:21.732,27.5
925,2022-12-01 08:06:23.838,27.5
926,2022-12-01 08:07:25.935,27.5
927,2022-12-01 08:08:28.049,27.5
928,2022-12-01 08:09:30.153,27.5
929,2022-12-01 08:10:32.262,27.5
930,2022-12-01 08:11:34.364,27.5
931,2022-12-01 08:12:36.472,27.5
932,2022-12-01 08:13:38.581,27.5
933,2022-12-01 08:14:40.688,27.5
934,2022-12-01 08:15:42.795,27.5
935,2022-12-01 08:16:44.901,27.5
936,2022-12-01 08:17:47.004,27.5
937,2022-12-01 08:18:49.110,27.5
938,2022-12-01 08:19:51.216,27.5
939,2022-12-01 08:20:53.327,27.5
940,2022-12-01 08:21:55.430,27.5
941,2022-12-01 08:22:57.534,27.5
942,2022-12-01 08:23:59.642,27.5
943,2022-12-01 08:25:01.748,27.5
944,2022-12-01 08:26:03.852,27.5
945,2022-12-01 08:27:05.959,27.5
946,2022-12-01 08:28:08.067,27.5
947,2022-12-01 08:29:10.175,27.5
948,2022-12-01 08:30:12.277,27.5
949,2022-12-01 08:31:14.390,27.5
950,2022-12-01 08:32:16.491,27.5
951,2022-12-01 08:33:18.593,27.5
952,2022-12-01 08:34:20.704,27.5
953,2022-12-01 08:35:22.813,27.5
954,2022-12-01 08:36:24.919,27.5
955,2022-12-01 08:37:27.024,27.5
956,2022-12-01 08:38:29.122,27.5
957,2022-12-01 08:39:31.230,27.5
958,2022-12-01 08:40:33.342,27.5
959,2022-12-01 08:41:35.447,27.5
960,2022-12-01 08:42:37.554,27.5
961,2022-12-01 08:43:39.651,27.5
962,2022-12-01 08:44:41.744,27.5
963,2022-12-01 08:45:43.849,27.5
964,2022-12-01 08:46:45.943,27.5
965,2022-12-01 08:47:48.051,27.5
966,2022-12-01 08:48:50.156,27.5
967,2022-12-01 08:49:52.259,27.5
968,2022-12-01 08:50:54.365,27.5
969,2022-12-01 08:51:56.477,27.5
970,2022-12-01 08:52:58.581,27.5
971,2022-12-01 08:54:00.691,27.5
972,2022-12-01 08:55:02.791,27.5
973,2022-12-01 08:56:04.900,27.5
974,2022-12-01 08:57:07.007,27.5
975,2022-12-01 08:58:09.114,27.5
976,2022-12-01 08:59:11.212,27.5
977,2022-12-01 09:00:13.326,27.5
978,2022-12-01 09:01:15.434,27.5
979,2022-12-01 09:02:17.539,27.5
980,2022-12-01 09:03:19.648,27.5
981,2022-12-01 09:04:21.754,27.5
982,2022-12-01 09:05:23.859,27.5
983,2022-12-01 09:06:25.966,27.5
984,2022-12-01 09:07:28.056,27.5
985,2022-12-01 09:08:30.155,27.5
986,2022-12-01 09:09:32.257,27.5
987,2022-12-01 09:10:34.360,27.5
988,2022-12-01 09:11:36.462,27.5
989,2022-12-01 09:12:38.568,27.5
990,2022-12-01 09:13:40.673,27.5
991,2022-12-01 09:14:42.780,27.5
992,2022-12-01 09:15:44.884,27.5
993,2022-12-01 09:16:47.000,27.5
994,2022-12-01 09:17:49.109,27.5
995,2022-12-01 09:18:51.214,27.5
996,2022-12-01 09:19:53.318,27.5
997,2022-12-01 09:20:55.419,27.5
998,2022-12-01 09:21:57.526,27.5
999,2022-12-01 09:22:59.638,27.5
1000,2022-12-01 09:24:01.736,27.5
1001,2022-12-01 09:25:03.831,27.5
1002,2022-12-01 09:26:05.932,27.5
1003,2022-12-01 09:27:08.041,27.5
1004,2022-12-01 09:28:10.138,27.5
1005,2022-12-01 09:29:12.234,27.5
1006,2022-12-01 09:30:14.342,27.5
1007,2022-12-01 09:31:16.444,27.5
1008,2022-12-01 09:32:18.558,27.5
1009,2022-12-01 09:33:20.640,27.5
1010,2022-12-01 09:34:22.744,27.5
1011,2022-12-01 09:35:24.844,27.5
1012,2022-12-01 09:36:26.947,27.5
1013,2022-12-01 09:37:29.046,27.5
1014,2022-12-01 09:38:31.153,27.5
1015,2022-12-01 09:39:33.245,27.5
1016,2022-12-01 09:40:35.333,27.5
1017,2022-12-01 09:41:37.430,27.5
1018,2022-12-01 09:42:39.543,27.5
1019,2022-12-01 09:43:41.651,27.5
1020,2022-12-01 09:44:43.757,27.5
1021,2022-12-01 09:45:45.859,27.5
1022,2022-12-01 09:46:47.963,27.5
1023,2022-12-01 09:47:50.077,27.5
1024,2022-12-01 09:48:52.183,27.5
1025,2022-12-01 09:49:54.290,27.5
1026,2022-12-01 09:50:56.393,27.5
1027,2022-12-01 09:51:58.498,27.5
1028,2022-12-01 09:53:00.615,27.5
1029,2022-12-01 09:54:02.718,27.5
1030,2022-12-01 09:55:04.827,27.5
1031,2022-12-01 09:56:06.928,27.5
1032,2022-12-01 09:57:09.036,27.5
1033,2022-12-01 09:58:11.143,27.5
1034,2022-12-01 09:59:13.252,27.5
1035,2022-12-01 10:00:15.345,27.5
1036,2022-12-01 10:01:17.429,27.5
1037,2022-12-01 10:02:19.527,27.5
1038,2022-12-01 10:03:21.640,27.5
1039,2022-12-01 10:04:23.747,27.5
1040,2022-12-01 10:05:25.852,27.5
1041,2022-12-01 10:06:27.956,27.5
1042,2022-12-01 10:07:30.064,27.5
1043,2022-12-01 10:08:32.168,27.5
1044,2022-12-01 10:09:34.274,27.5
1045,2022-12-01 10:10:36.376,27.5
1046,2022-12-01 10:11:38.474,27.5
1047,2022-12-01 10:12:40.586,27.5
1048,2022-12-01 10:13:42.679,27.5
1049,2022-12-01 10:14:44.781,27.5
1050,2022-12-01 10:15:46.879,27.5
1051,2022-12-01 10:16:48.990,27.5
1052,2022-12-01 10:17:51.095,27.5
1053,2022-12-01 10:18:53.196,27.5
1054,2022-12-01 10:19:55.308,27.5
1055,2022-12-01 10:20:57.417,27.5
1056,2022-12-01 10:21:59.518,27.5
1057,2022-12-01 10:23:01.626,27.5
1058,2022-12-01 10:24:03.735,27.5
1059,2022-12-01 10:25:05.831,27.5
1060,2022-12-01 10:26:07.949,27.5
1061,2022-12-01 10:27:10.052,27.5
1062,2022-12-01 10:28:12.155,27.5
1063,2022-12-01 10:29:14.263,27.5
1064,2022-12-01 10:30:16.372,27.5
1065,2022-12-01 10:31:18.480,27.5
1066,2022-12-01 10:32:20.584,27.5
1067,2022-12-01 10:33:22.689,27.5
1068,2022-12-01 10:34:24.795,27.5
1069,2022-12-01 10:35:26.898,27.5
1070,2022-12-01 10:36:28.998,27.5
1071,2022-12-01 10:37:31.111,27.5
1072,2022-12-01 10:38:33.224,27.5
1073,2022-12-01 10:39:35.323,27.5
1074,2022-12-01 10:40:37.428,27.5
1075,2022-12-01 10:41:39.535,27.5
1076,2022-12-01 10:42:41.642,27.5
1077,2022-12-01 10:43:43.756,27.5
1078,2022-12-01 10:44:45.864,27.5
1079,2022-12-01 10:45:47.968,27.5
1080,2022-12-01 10:46:50.066,27.5
1081,2022-12-01 10:47:52.181,27.5
1082,2022-12-01 10:48:54.283,27.5
1083,2022-12-01 10:49:56.392,27.5
1084,2022-12-01 10:50:58.498,27.5
1085,2022-12-01 10:52:00.607,27.5
1086,2022-12-01 10:53:02.706,27.5
1087,2022-12-01 10:54:04.815,27.5
1088,2022-12-01 10:55:06.906,27.5
1089,2022-12-01 10:56:09.026,27.5
1090,2022-12-01 10:57:11.134,27.5
1091,2022-12-01 10:58:13.235,27.5
1092,2022-12-01 10:59:15.348,27.5
1093,2022-12-01 11:00:17.452,27.5
1094,2022-12-01 11:01:19.559,27.5
1095,2022-12-01 11:02:21.665,27.5
1096,2022-12-01 11:03:23.771,27.5
1097,2022-12-01 11:04:25.873,27.5
1098,2022-12-01 11:05:27.989,27.5
1099,2022-12-01 11:06:30.090,27.5
1100,2022-12-01 11:07:32.195,27.5
1101,2022-12-01 11:08:34.301,27.5
1102,2022-12-01 11:09:36.409,27.5
1103,2022-12-01 11:10:38.517,27.5
1104,2022-12-01 11:11:40.618,27.5
1105,2022-12-01 11:12:42.731,27.5
1106,2022-12-01 11:13:44.832,27.5
1107,2022-12-01 11:14:46.936,27.5
1108,2022-12-01 11:15:49.051,27.5
1109,2022-12-01 11:16:51.151,27.5
1110,2022-12-01 11:17:53.263,27.5
1111,2022-12-01 11:18:55.359,27.5
1112,2022-12-01 11:19:57.449,27.5
1113,2022-12-01 11:20:59.548,27.5
1114,2022-12-01 11:22:01.650,27.5
1115,2022-12-01 11:23:03.758,27.5
1116,2022-12-01 11:24:05.865,27.5
1117,2022-12-01 11:25:07.970,27.5
1118,2022-12-01 11:26:10.069,27.5
1119,2022-12-01 11:27:12.182,27.5
1120,2022-12-01 11:28:14.289,27.5
1121,2022-12-01 11:29:16.393,27.5
1122,2022-12-01 11:30:18.501,27.5
1123,2022-12-01 11:31:20.604,27.5
1124,2022-12-01 11:32:22.709,27.5
1125,2022-12-01 11:33:24.814,27.5
1126,2022-12-01 11:34:26.918,27.5
1127,2022-12-01 11:35:29.027,27.5
1128,2022-12-01 11:36:31.129,27.5
1129,2022-12-01 11:37:33.232,27.5
1130,2022-12-01 11:38:35.348,27.5
1131,2022-12-01 11:39:37.458,27.5
1132,2022-12-01 11:40:39.559,27.5
1133,2022-12-01 11:41:41.669,27.5
1134,2022-12-01 11:42:43.776,27.5
1135,2022-12-01 11:43:45.887,27.5
1136,2022-12-01 11:44:47.989,27.5
1137,2022-12-01 11:45:50.107,27.5
1138,2022-12-01 11:46:52.216,27.5
1139,2022-12-01 11:47:54.324,27.5
1140,2022-12-01 11:48:56.425,27.5
1141,2022-12-01 11:49:58.529,27.5
1142,2022-12-01 11:51:00.636,27.5
1143,2022-12-01 11:52:02.741,27.5
1144,2022-12-01 11:53:04.845,27.5
1145,2022-12-01 11:54:06.945,27.5
1146,2022-12-01 11:55:09.037,27.5
1147,2022-12-01 11:56:11.135,27.5
1148,2022-12-01 11:57:13.244,27.5
1149,2022-12-01 11:58:15.343,27.5
1150,2022-12-01 11:59:17.458,27.5
1151,2022-12-01 12:00:19.565,27.5
1152,2022-12-01 12:01:21.643,27.5
1153,2022-12-01 12:02:23.744,27.5
1154,2022-12-01 12:03:25.843,27.5
1155,2022-12-01 12:04:27.953,27.5
1156,2022-12-01 12:05:30.053,27.5
1157,2022-12-01 12:06:32.159,27.5
1158,2022-12-01 12:07:34.270,27.5
1159,2022-12-01 12:08:36.381,27.5
1160,2022-12-01 12:09:38.480,27.5
1161,2022-12-01 12:10:40.593,27.5
1162,2022-12-01 12:11:42.696,27.5
1163,2022-12-01 12:12:44.807,27.5
1164,2022-12-01 12:13:46.916,27.5
1165,2022-12-01 12:14:49.016,27.5
1166,2022-12-01 12:15:51.126,27.5
1167,2022-12-01 12:16:53.232,27.5
1168,2022-12-01 12:17:55.345,27.5
1169,2022-12-01 12:18:57.450,27.5
1170,2022-12-01 12:19:59.561,27.5
1171,2022-12-01 12:21:01.671,27.5
1172,2022-12-01 12:22:03.774,27.5
1173,2022-12-01 12:23:05.877,27.5
1174,2022-12-01 12:24:07.983,27.5
1175,2022-12-01 12:25:10.092,27.5
1176,2022-12-01 12:26:12.195,27.5
1177,2022-12-01 12:27:14.302,27.5
1178,2022-12-01 12:28:16.406,27.5
1179,2022-12-01 12:29:18.513,27.5
1180,2022-12-01 12:30:20.626,27.5
1181,2022-12-01 12:31:22.725,27.5
1182,2022-12-01 12:32:24.832,27.5
1183,2022-12-01 12:33:26.939,27.5
1184,2022-12-01 12:34:29.045,27.5
1185,2022-12-01 12:35:31.151,27.5
1186,2022-12-01 12:36:33.249,27.5
1187,2022-12-01 12:37:35.366,27.5
1188,2022-12-01 12:38:37.469,27.5
1189,2022-12-01 12:39:39.571,27.5
1190,2022-12-01 12:40:41.681,27.5
1191,2022-12-01 12:41:43.790,27.5
1192,2022-12-01 12:42:45.895,27.5
1193,2022-12-01 12:43:48.000,27.5
1194,2022-12-01 12:44:50.108,27.5
1195,2022-12-01 12:45:52.209,27.5
1196,2022-12-01 12:46:54.312,27.5
1197,2022-12-01 12:47:56.421,27.5
1198,2022-12-01 12:48:58.522,27.5
1199,2022-12-01 12:50:00.641,27.5
1200,2022-12-01 12:51:02.750,27.5
1201,2022-12-01 12:52:04.848,27.5
1202,2022-12-01 12:53:06.958,27.5
1203,2022-12-01 12:54:09.062,27.5
1204,2022-12-01 12:55:11.168,27.5
1205,2022-12-01 12:56:13.275,27.5
1206,2022-12-01 12:57:15.377,27.5
1207,2022-12-01 12:58:17.484,27.5
1208,2022-12-01 12:59:19.591,27.5
1209,2022-12-01 13:00:21.698,27.5
1210,2022-12-01 13:01:23.805,27.5
1211,2022-12-01 13:02:25.913,27.5
1212,2022-12-01 13:03:28.019,27.5
1213,2022-12-01 13:04:30.118,27.5
1214,2022-12-01 13:05:32.232,27.5
1215,2022-12-01 13:06:34.334,27.5
1216,2022-12-01 13:07:36.438,27.5
1217,2022-12-01 13:08:38.545,27.5
1218,2022-12-01 13:09:40.649,27.5
1219,2022-12-01 13:10:42.755,27.5
1220,2022-12-01 13:11:44.862,27.5
1221,2022-12-01 13:12:46.967,27.5
1222,2022-12-01 13:13:49.078,27.5
1223,2022-12-01 13:14:51.183,27.5
1224,2022-12-01 13:15:53.289,27.5
1225,2022-12-01 13:16:55.399,27.5
1226,2022-12-01 13:17:57.507,27.5
1227,2022-12-01 13:18:59.612,27.5
1228,2022-12-01 13:20:01.718,27.5
1229,2022-12-01 13:21:03.820,27.5
1230,2022-12-01 13:22:05.925,27.5
1231,2022-12-01 13:23:08.045,27.5
1232,2022-12-01 13:24:10.153,27.5
1233,2022-12-01 13:25:12.259,27.5
1234,2022-12-01 13:26:14.365,27.5
1235,2022-12-01 13:27:16.472,27.5
1236,2022-12-01 13:28:18.580,27.5
1237,2022-12-01 13:29:20.685,27.5
1238,2022-12-01 13:30:22.792,27.5
1239,2022-12-01 13:31:24.905,27.5
1240,2022-12-01 13:32:27.013,27.5
1241,2022-12-01 13:33:29.112,27.5
1242,2022-12-01 13:34:31.222,27.5
1243,2022-12-01 13:35:33.317,27.5
1244,2022-12-01 13:36:35.430,27.5
1245,2022-12-01 13:37:37.535,27.5
1246,2022-12-01 13:38:39.648,27.5
1247,2022-12-01 13:39:41.747,27.5
1248,2022-12-01 13:40:43.854,27.5
1249,2022-12-01 13:41:45.955,27.5
1250,2022-12-01 13:42:48.064,27.5
1251,2022-12-01 13:43:50.176,27.5
1252,2022-12-01 13:44:52.286,27.5
1253,2022-12-01 13:45:54.383,27.5
1254,2022-12-01 13:46:56.499,27.5
1255,2022-12-01 13:47:58.602,27.5
1256,2022-12-01 13:49:00.701,27.5
1257,2022-12-01 13:50:02.808,27.5
1258,2022-12-01 13:51:04.892,27.5
1259,2022-12-01 13:52:06.992,27.5
1260,2022-12-01 13:53:09.083,27.5
1261,2022-12-01 13:54:11.175,27.5
1262,2022-12-01 13:55:13.258,27.5
1263,2022-12-01 13:56:15.350,27.5
1264,2022-12-01 13:57:17.449,27.5
1265,2022-12-01 13:58:19.553,27.5
1266,2022-12-01 13:59:21.657,27.5
1267,2022-12-01 14:00:23.765,27.5
1268,2022-12-01 14:01:25.874,27.5
1269,2022-12-01 14:02:27.978,27.5
1270,2022-12-01 14:03:30.079,27.5
1271,2022-12-01 14:04:32.184,27.5
1272,2022-12-01 14:05:34.289,27.5
1273,2022-12-01 14:06:36.403,27.5
1274,2022-12-01 14:07:38.507,27.5
1275,2022-12-01 14:08:40.610,27.5
1276,2022-12-01 14:09:42.689,27.5
1277,2022-12-01 14:10:44.797,27.5
1278,2022-12-01 14:11:46.897,27.5
1279,2022-12-01 14:12:49.008,27.5
1280,2022-12-01 14:13:51.121,27.5
1281,2022-12-01 14:14:53.229,27.5
1282,2022-12-01 14:15:55.322,27.5
1283,2022-12-01 14:16:57.442,27.5
1284,2022-12-01 14:17:59.538,27.5
1285,2022-12-01 14:19:01.621,27.5
1286,2022-12-01 14:20:03.725,27.5
1287,2022-12-01 14:21:05.831,27.5
1288,2022-12-01 14:22:07.938,27.5
1289,2022-12-01 14:23:10.042,27.5
1290,2022-12-01 14:24:12.144,27.5
1291,2022-12-01 14:25:14.256,27.5
1292,2022-12-01 14:26:16.361,27.5
1293,2022-12-01 14:27:18.462,27.5
1294,2022-12-01 14:28:20.576,27.5
1295,2022-12-01 14:29:22.679,27.5
1296,2022-12-01 14:30:24.786,27.5
1297,2022-12-01 14:31:26.886,27.5
1298,2022-12-01 14:32:28.972,27.5
1299,2022-12-01 14:33:31.075,27.5
1300,2022-12-01 14:34:33.183,27.5
1301,2022-12-01 14:35:35.282,27.5
1302,2022-12-01 14:36:37.391,27.5
1303,2022-12-01 14:37:39.497,27.5
1304,2022-12-01 14:38:41.607,27.5
1305,2022-12-01 14:39:43.702,27.5
1306,2022-12-01 14:40:45.809,27.5
1307,2022-12-01 14:41:47.922,27.5
1308,2022-12-01 14:42:50.006,27.5
1309,2022-12-01 14:43:52.091,27.5
1310,2022-12-01 14:44:54.187,27.5
1311,2022-12-01 14:45:56.288,27.5
1312,2022-12-01 14:46:58.388,27.5
1313,2022-12-01 14:48:00.490,27.5
1314,2022-12-01 14:49:02.596,27.5
